line	size		transaction item
1961	71	:	1 3 5 7 8 12 14 15 18 19 20 21 22 23 26 27 28 29 30 31 32 33 34 35 37 38 39 40 41 42 43 45 47 49 51 52 53 54 57 58 59 60 61 65 66 67 68 69 70 71 73 74 76 77 78 79 80 81 84 85 86 88 90 92 93 94 96 97 98 99 100 
1962	59	:	1 2 3 5 8 9 11 13 15 16 17 18 19 20 21 22 23 25 27 32 35 37 38 40 42 43 44 46 50 51 53 54 56 58 59 66 68 69 71 73 74 75 76 77 78 79 80 82 83 84 85 89 91 93 94 95 96 97 99 
1963	57	:	1 3 4 8 9 11 13 15 16 17 19 20 21 23 24 25 27 30 31 32 33 35 37 42 46 48 51 52 53 56 57 60 61 62 64 65 68 73 74 75 76 77 78 80 82 83 84 86 87 88 89 90 92 94 96 97 100 
1964	18	:	2 4 7 8 9 16 17 20 34 50 52 58 62 79 80 82 85 94 
1965	29	:	8 9 10 12 20 21 23 29 36 37 42 51 52 55 56 57 60 62 65 67 72 74 77 79 83 85 88 89 90 
1966	80	:	3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 28 29 32 34 35 36 37 38 39 40 41 42 43 44 45 46 48 50 51 52 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 72 73 74 75 76 77 79 80 82 83 84 85 86 88 89 90 91 93 95 96 97 99 100 
1967	50	:	3 5 6 8 14 18 21 23 26 27 28 29 30 32 33 34 36 37 38 39 45 47 49 50 51 53 55 56 58 60 61 63 64 67 68 70 71 73 74 77 80 81 83 85 91 93 97 98 99 100 
1968	46	:	5 6 7 8 9 10 13 19 22 23 25 31 32 34 37 38 40 43 45 46 47 50 53 56 57 60 61 62 63 64 67 68 69 72 73 74 76 77 78 80 82 84 88 89 99 100 
1969	31	:	1 3 7 10 14 16 21 27 29 30 31 34 36 41 42 45 47 53 54 55 59 67 68 73 74 80 85 88 95 96 99 
1970	71	:	1 3 4 5 6 7 9 10 11 12 13 15 18 19 21 22 23 25 26 27 30 31 32 33 34 35 36 37 38 41 42 43 44 46 47 49 50 51 52 53 57 58 59 60 61 62 63 64 65 66 67 68 70 71 73 75 76 77 78 79 80 81 84 85 86 87 88 95 98 99 100 
1971	14	:	11 17 20 21 22 26 41 54 55 62 74 85 86 96 
1972	68	:	1 4 5 6 7 8 9 10 11 13 19 20 22 23 24 25 26 27 31 32 33 34 37 38 40 41 42 43 44 45 46 47 49 50 51 53 55 56 60 61 62 63 64 65 66 67 69 72 73 74 75 76 77 78 80 81 82 84 86 87 88 90 92 94 95 97 99 100 
1973	63	:	1 2 3 4 5 7 8 9 16 17 18 20 21 22 27 28 29 30 31 33 34 35 37 38 42 45 46 47 48 50 52 53 54 58 59 60 61 62 65 66 67 69 70 71 73 74 76 77 78 79 80 81 82 84 85 86 88 91 94 97 98 99 100 
1974	21	:	4 11 12 23 25 31 36 37 38 48 51 52 54 56 61 66 69 73 76 92 99 
1975	59	:	2 3 4 9 10 11 12 13 14 15 16 18 20 23 24 25 26 29 31 33 36 37 41 43 44 45 46 48 50 51 53 60 61 62 65 67 68 69 71 72 73 74 75 76 77 80 82 84 86 87 88 89 91 92 94 95 97 98 100 
1976	70	:	1 4 10 11 14 18 19 21 22 23 24 25 26 27 28 29 31 32 33 35 36 37 38 41 42 43 44 45 46 47 48 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 72 74 75 78 79 81 82 83 87 88 89 91 93 94 95 96 97 98 99 100 
1977	39	:	1 8 10 12 18 22 23 28 29 30 31 35 37 40 41 42 43 44 53 54 56 57 59 60 66 68 69 70 74 76 78 86 88 93 94 96 98 99 100 
1978	74	:	1 2 3 4 5 8 9 10 11 12 13 16 17 18 20 21 23 24 25 26 29 31 33 34 35 37 38 40 41 42 43 44 45 46 48 49 51 52 53 54 56 57 58 59 62 63 64 65 67 68 69 70 71 72 73 74 75 76 78 79 81 82 83 84 86 87 88 89 92 95 96 97 98 100 
1979	19	:	1 18 22 28 29 31 53 54 59 66 69 70 74 78 88 94 98 99 100 
1980	12	:	8 9 10 12 20 23 37 52 62 65 79 89 
1981	60	:	1 2 3 4 5 7 8 9 10 12 13 14 18 20 21 23 26 29 31 32 34 35 37 38 41 43 44 45 47 48 50 51 52 53 55 56 58 59 61 62 65 69 72 73 75 76 79 81 82 83 84 85 87 88 89 92 94 95 98 99 
1982	19	:	1 3 7 9 10 11 12 17 20 32 34 35 49 55 61 89 95 97 100 
1983	16	:	4 10 14 21 32 43 54 58 65 68 72 75 81 82 83 95 
1984	21	:	1 4 5 6 29 31 36 44 45 46 52 59 62 66 71 73 74 78 81 97 99 
1985	67	:	1 2 3 4 5 7 9 10 11 12 13 16 17 18 20 21 22 23 27 28 29 31 32 34 35 36 42 43 48 49 51 52 53 54 55 57 58 59 61 62 64 65 66 67 68 69 70 72 74 76 77 78 79 80 82 83 84 88 89 90 91 94 95 97 98 99 100 
1986	69	:	2 3 4 5 6 7 8 9 10 11 12 13 15 19 24 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 44 45 46 47 49 51 52 53 55 56 60 63 64 65 66 68 69 71 73 74 75 76 77 78 80 84 85 86 87 88 89 90 91 92 93 96 97 98 100 
1987	19	:	1 5 16 18 26 32 42 43 60 64 66 68 78 80 86 87 88 91 93 
1988	32	:	5 8 10 13 19 21 22 23 34 35 37 38 40 43 48 50 53 56 57 58 60 61 63 64 67 69 73 77 80 81 99 100 
1989	76	:	1 2 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 26 27 28 29 30 35 36 39 40 41 43 44 45 46 48 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 66 68 69 70 71 72 73 74 75 76 77 79 82 84 85 86 87 88 89 90 91 92 93 94 96 100 
1990	39	:	4 5 7 8 9 10 12 14 20 26 29 31 32 38 39 43 44 45 48 49 50 52 53 55 58 59 61 62 71 74 75 76 79 80 84 87 91 92 94 
1991	31	:	4 6 10 15 24 25 26 27 32 33 35 36 38 41 44 45 47 51 60 61 63 65 70 71 79 87 88 92 96 99 100 
1992	72	:	1 2 4 5 6 7 8 10 11 13 15 16 17 18 19 20 22 23 24 25 26 28 30 32 33 34 36 37 40 41 43 44 45 49 50 51 52 53 54 55 57 58 59 62 63 64 65 66 67 68 69 71 72 73 75 76 78 79 81 82 84 86 87 88 89 90 91 93 94 95 96 99 
1993	58	:	1 3 5 6 13 14 16 18 19 21 22 23 27 28 29 30 31 32 35 37 42 47 48 49 50 52 53 54 56 57 59 60 64 65 66 67 69 70 73 74 75 76 77 78 79 82 84 86 88 90 91 92 93 94 96 98 99 100 
1994	20	:	4 5 7 9 15 17 23 25 27 33 40 41 49 68 72 75 79 82 83 87 
1995	36	:	1 3 4 7 12 13 19 21 22 26 27 30 31 33 34 37 38 41 42 49 52 58 59 60 61 62 65 70 71 73 76 77 78 79 86 98 
1996	60	:	1 2 3 4 5 10 11 13 18 19 20 21 23 26 27 28 29 30 32 33 35 38 39 41 42 45 47 48 49 51 52 54 56 57 58 59 62 63 64 66 67 72 73 74 79 80 81 82 83 84 85 88 89 90 91 93 95 97 98 99 
1997	43	:	1 2 3 7 8 10 12 17 18 20 23 26 28 32 34 35 37 39 40 43 45 49 51 53 54 58 68 69 71 73 74 75 76 80 82 84 87 88 89 92 95 96 97 
1998	40	:	2 6 7 9 10 15 16 17 18 19 24 28 29 34 35 36 38 44 45 49 50 51 56 57 58 60 61 62 65 68 70 71 72 88 89 91 92 96 98 99 
1999	40	:	3 5 8 9 10 13 15 21 23 24 27 28 30 31 32 36 37 40 44 45 46 52 53 56 58 60 65 68 71 73 74 76 77 80 83 88 89 93 95 96 
2000	23	:	2 7 15 16 18 28 41 46 47 49 50 51 52 60 64 68 69 70 83 89 93 98 100 
2001	16	:	10 12 15 19 24 29 34 42 44 60 64 65 71 72 91 92 
2002	20	:	1 3 8 17 19 20 24 27 32 33 35 37 48 51 52 57 68 75 83 84 
2003	21	:	3 21 27 30 33 37 38 42 52 58 60 61 65 70 71 73 76 77 78 86 98 
2004	34	:	3 5 8 9 10 12 13 15 19 24 27 28 29 30 31 34 36 42 44 45 52 53 60 64 65 68 71 72 76 88 89 91 92 93 
2005	69	:	1 2 4 5 6 7 8 9 10 11 13 16 17 18 19 20 21 23 26 27 28 29 31 32 34 35 37 38 42 43 44 46 48 49 50 52 53 54 55 58 59 60 62 64 65 66 67 68 70 71 72 75 76 78 79 80 83 85 86 87 88 89 90 92 93 94 95 96 98 
2006	58	:	2 5 7 8 9 10 12 15 16 17 18 23 27 28 30 31 32 34 35 36 37 38 40 41 42 43 44 46 49 50 51 54 55 56 57 58 59 60 62 63 64 66 67 68 72 76 80 81 86 87 89 90 91 92 93 96 99 100 
2007	63	:	2 3 5 6 7 8 10 12 15 18 21 23 24 26 27 28 29 31 32 34 35 36 37 39 42 44 45 46 51 53 55 56 57 60 61 63 64 65 67 68 69 70 71 72 73 74 75 77 80 82 83 84 85 87 88 89 90 91 92 95 96 97 100 
2008	56	:	2 3 4 5 7 9 14 15 16 17 18 19 23 24 25 27 28 29 30 31 33 35 38 39 40 41 47 49 50 52 53 54 57 58 59 60 65 66 68 70 72 73 75 77 78 79 82 83 84 86 87 90 91 93 96 98 
2009	30	:	2 5 10 12 15 19 24 27 29 31 32 34 42 44 46 56 60 63 64 65 68 71 72 80 87 90 91 92 96 100 
2010	33	:	3 5 6 11 15 18 23 26 27 29 32 33 36 42 45 46 48 50 58 63 64 65 73 77 78 80 81 85 86 93 95 98 99 
2011	40	:	1 4 5 7 9 10 12 16 18 20 26 31 32 39 42 43 45 47 50 51 53 58 60 64 66 68 70 71 75 78 80 83 84 86 87 88 91 93 98 100 
2012	76	:	1 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 22 23 24 25 26 29 31 32 33 34 35 36 37 38 39 40 42 44 45 46 48 49 51 52 54 55 56 59 60 61 62 63 64 65 66 67 68 69 71 73 74 76 77 78 80 81 86 88 89 91 92 93 94 95 96 97 99 100 
2013	58	:	2 3 4 6 10 11 15 16 19 20 21 26 27 29 30 31 32 34 36 37 39 41 42 45 46 47 48 49 50 51 52 53 54 58 59 60 63 64 65 67 68 73 74 77 78 79 80 86 88 89 90 91 92 93 94 95 96 98 
2014	29	:	4 10 11 12 23 25 29 31 35 36 37 38 42 48 51 52 54 56 57 61 62 64 66 69 73 76 92 97 99 
2015	34	:	3 5 11 13 16 17 18 20 21 22 26 29 41 48 49 51 52 54 55 62 65 67 70 74 76 83 85 86 91 94 96 97 99 100 
2016	46	:	2 4 5 6 7 8 9 10 12 17 19 22 23 25 26 28 29 33 34 35 36 37 38 39 41 42 44 45 47 49 52 55 59 60 61 67 71 74 75 79 83 85 90 91 94 96 
2017	25	:	3 5 8 9 10 13 15 24 27 28 30 31 36 44 45 52 53 60 65 68 71 76 88 89 93 
2018	13	:	6 14 19 30 62 63 72 75 76 81 85 94 96 
2019	59	:	2 4 7 8 9 10 11 12 16 17 18 20 21 23 24 25 26 31 32 34 36 37 38 42 43 45 46 48 50 51 52 53 54 56 58 61 62 65 66 67 69 71 73 75 76 78 79 80 82 83 84 85 88 89 92 94 95 99 100 
2020	18	:	2 4 7 8 9 16 17 20 34 50 52 58 62 79 80 82 85 94 
2021	19	:	6 14 28 30 34 36 37 38 47 49 51 60 63 67 71 77 81 91 97 
2022	39	:	1 5 7 14 16 18 21 23 30 31 32 33 40 41 43 44 46 47 49 50 54 55 59 63 64 66 73 74 75 78 80 82 85 86 88 91 93 95 99 
2023	69	:	2 3 4 5 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 26 29 31 32 34 35 37 38 39 42 45 47 49 50 51 52 53 54 55 56 58 60 61 62 63 66 67 71 74 75 76 77 78 79 80 82 83 84 85 87 88 89 91 93 94 96 97 99 100 
2024	51	:	1 3 5 7 8 12 18 21 26 27 28 30 33 35 37 38 39 42 47 49 50 51 52 54 58 59 60 61 62 64 65 66 67 68 69 70 71 73 74 76 77 78 79 80 83 84 86 92 97 98 100 
2025	28	:	3 7 8 12 17 23 26 28 30 33 35 37 38 39 58 60 68 69 71 73 74 80 83 84 86 92 93 97 
2026	17	:	2 8 10 18 23 26 32 34 53 69 73 75 82 84 88 89 95 
2027	45	:	2 5 7 8 10 12 17 19 22 23 24 25 26 29 33 35 36 37 39 42 44 51 52 55 56 59 60 61 62 63 64 65 68 69 71 75 76 78 79 86 90 94 96 99 100 
2028	17	:	3 8 19 20 29 35 47 49 51 60 67 71 83 84 93 99 100 
2029	76	:	1 2 3 4 5 8 10 11 13 15 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 37 38 39 40 42 43 45 47 49 50 51 52 54 56 58 59 60 61 63 64 65 67 69 70 71 73 74 75 76 77 78 79 80 83 84 85 86 87 88 89 90 91 92 93 95 98 99 100 
2030	72	:	1 4 5 7 8 9 11 12 13 14 15 16 18 19 20 22 23 26 27 28 29 30 31 32 33 34 35 36 39 40 41 43 44 45 46 48 49 50 51 54 57 58 59 61 62 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 80 82 83 84 86 88 90 91 93 95 96 97 
2031	22	:	5 8 10 13 19 22 23 34 38 40 56 60 61 63 64 67 69 73 77 80 99 100 
2032	53	:	3 5 8 9 11 14 16 17 18 19 21 22 23 25 27 30 31 32 34 35 36 37 43 45 46 49 50 51 52 54 57 67 68 69 71 72 75 76 77 79 80 81 82 83 84 85 86 87 88 90 93 95 99 
2033	18	:	13 21 23 32 37 40 44 46 56 58 73 74 77 80 83 93 95 96 
2034	41	:	1 4 5 6 14 19 24 25 26 29 30 31 33 36 37 44 45 46 52 56 59 62 63 65 66 68 71 72 73 74 75 76 78 81 85 86 94 96 97 99 100 
2035	12	:	17 19 21 34 36 46 49 52 77 82 86 90 
2036	73	:	1 2 3 4 5 7 8 9 10 12 13 14 15 17 19 21 22 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 49 52 53 54 56 57 58 59 60 61 62 65 66 68 71 72 75 76 78 79 81 82 83 84 86 88 89 90 91 93 94 95 96 99 
2037	80	:	1 2 3 4 5 7 8 9 11 12 13 14 15 16 17 18 19 21 23 25 27 28 29 30 31 32 35 36 37 38 40 41 42 43 44 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 65 66 67 69 70 71 72 73 74 75 76 77 80 82 83 84 85 88 90 91 92 93 94 95 96 97 99 100 
2038	29	:	2 4 6 10 14 19 22 25 28 30 33 34 37 41 47 55 62 63 67 72 75 76 79 81 83 85 91 94 96 
2039	54	:	1 3 4 5 10 14 17 18 19 21 23 26 27 28 29 30 32 33 34 36 40 42 43 44 45 46 49 52 54 58 59 62 63 64 65 66 67 68 72 73 74 75 77 79 80 81 82 83 85 86 90 93 95 99 
2040	65	:	1 2 3 4 5 7 8 9 10 11 13 15 16 17 18 19 20 22 23 27 29 33 34 35 38 40 42 46 47 49 50 51 52 56 58 59 60 61 62 63 64 67 68 69 71 73 77 78 79 80 81 82 83 84 85 86 89 91 93 94 95 96 97 99 100 
2041	20	:	2 3 15 17 22 37 38 42 53 54 56 66 71 78 84 91 93 94 96 99 
2042	21	:	11 27 29 30 39 41 45 46 49 51 65 66 70 75 76 78 82 91 93 96 97 
2043	17	:	2 5 27 31 32 46 56 63 64 68 80 87 90 91 92 96 100 
2044	53	:	1 2 4 5 6 7 10 12 14 17 19 22 23 26 27 29 30 31 35 36 37 38 39 42 44 45 46 51 52 55 59 60 61 62 63 64 66 71 72 73 74 75 76 77 78 81 85 86 90 94 96 97 99 
2045	21	:	4 11 12 23 25 31 36 37 38 48 51 52 54 56 61 66 69 73 76 92 99 
2046	54	:	3 4 5 8 13 16 17 18 21 22 23 24 29 32 35 36 38 41 42 46 48 49 51 52 55 56 57 59 60 62 65 67 70 72 73 74 76 77 79 81 82 83 84 85 88 90 91 92 93 94 97 98 99 100 
2047	35	:	1 2 4 10 15 24 25 26 27 28 32 33 34 35 36 38 41 44 45 47 50 51 58 60 63 64 65 71 75 76 79 87 93 99 100 
2048	61	:	2 4 5 7 8 9 10 12 14 15 16 17 18 25 26 28 29 33 35 36 39 41 42 43 44 45 46 48 49 50 51 52 53 55 58 59 61 62 63 64 66 68 69 70 72 75 76 78 79 84 86 87 88 89 91 92 93 94 96 99 100 
2049	77	:	2 3 4 5 7 8 9 10 11 12 14 15 16 17 18 20 21 22 23 24 26 28 29 32 37 38 39 41 42 43 44 45 46 48 49 50 51 52 53 54 55 56 58 59 60 61 62 65 66 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 86 87 89 91 92 93 94 95 96 97 99 100 
2050	56	:	4 5 7 9 11 12 13 14 15 16 19 21 25 26 27 29 30 31 33 43 44 45 46 48 50 53 55 56 58 59 60 61 62 64 66 69 72 73 74 75 76 77 78 79 80 82 83 84 86 87 89 90 91 92 94 96 
2051	42	:	1 4 5 7 9 14 15 16 18 25 26 28 29 32 35 36 39 42 43 50 52 60 62 63 64 66 68 69 72 75 76 78 80 84 86 87 88 91 92 93 94 96 
2052	50	:	1 4 5 6 7 9 11 12 13 15 17 19 22 23 25 26 27 31 33 34 36 37 40 41 42 45 46 48 49 50 56 59 62 63 64 65 68 72 73 75 77 78 79 82 83 86 87 89 95 98 
2053	80	:	3 4 5 6 7 8 9 10 11 12 13 14 15 17 19 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 42 43 44 45 46 47 48 49 51 52 53 54 55 56 58 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 86 88 89 91 92 93 95 97 99 100 
2054	52	:	1 2 3 6 7 8 9 10 12 17 18 19 20 24 27 29 30 31 33 40 41 43 45 46 47 49 51 54 56 58 60 61 63 67 68 69 70 71 73 74 76 78 80 82 85 87 88 89 91 96 98 99 
2055	32	:	1 2 4 5 11 15 18 20 24 28 32 34 35 45 50 58 59 64 65 68 71 75 76 78 79 85 87 89 93 95 96 97 
2056	42	:	4 9 10 11 14 15 18 23 26 28 29 35 36 39 42 48 49 50 51 54 55 57 59 62 63 64 66 67 68 69 72 75 76 81 84 86 88 89 91 93 96 97 
2057	75	:	2 4 6 7 8 9 10 11 13 14 16 17 18 19 20 21 22 23 25 27 29 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 48 49 50 52 53 55 56 57 58 60 61 62 63 64 67 68 72 73 74 75 76 77 78 79 80 81 82 84 85 86 88 89 90 93 94 95 97 99 
2058	59	:	5 6 7 10 12 13 14 15 16 23 24 26 29 30 31 32 33 35 37 40 43 44 45 46 48 49 50 51 53 55 58 59 60 61 62 63 64 65 70 71 73 74 75 76 77 79 80 82 84 87 88 89 91 92 94 95 96 97 100 
2059	32	:	10 13 21 23 27 31 32 37 38 40 44 46 51 55 56 58 60 64 66 73 74 75 77 78 80 83 86 90 93 95 96 97 
2060	80	:	1 3 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 30 31 32 33 35 36 37 40 41 42 43 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 62 63 64 65 66 67 68 69 71 72 73 74 75 77 78 79 81 83 84 85 86 88 89 90 95 96 98 99 100 
2061	30	:	4 6 11 27 29 30 34 37 39 40 41 45 46 49 51 56 63 65 66 70 73 75 76 78 82 89 91 93 96 97 
2062	25	:	3 4 6 9 11 15 19 25 27 30 31 33 41 46 47 49 53 62 78 80 85 87 89 96 98 
2063	21	:	8 10 12 23 30 31 35 37 40 41 42 43 44 56 57 60 68 76 86 93 96 
2064	66	:	1 3 4 5 6 8 9 10 11 12 14 16 19 20 24 25 26 27 29 30 31 32 33 35 36 37 40 41 43 44 45 46 48 49 50 51 52 56 59 62 63 64 65 66 67 68 69 71 72 73 74 75 76 78 80 81 82 83 84 86 89 93 95 97 99 100 
2065	24	:	6 11 14 17 19 20 21 22 26 30 41 54 55 62 63 72 74 75 76 81 85 86 94 96 
2066	63	:	1 4 5 6 7 8 9 11 13 18 19 20 23 25 27 29 30 31 32 34 37 39 41 43 45 46 48 49 50 51 53 57 61 62 63 65 66 67 68 69 70 71 72 75 76 77 78 79 80 82 83 84 85 86 87 88 89 90 91 93 95 96 97 
2067	60	:	1 3 4 5 6 8 10 11 14 19 20 23 25 26 27 28 29 30 31 33 34 35 36 37 38 41 43 44 45 47 48 49 50 51 53 55 60 61 63 64 66 67 71 75 76 77 78 81 83 84 86 87 90 91 93 94 95 97 99 100 
2068	18	:	3 4 13 21 29 35 38 41 51 56 59 72 81 82 83 84 88 98 
2069	56	:	1 3 6 14 17 19 21 23 24 28 30 31 33 34 35 36 37 38 39 42 43 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 63 65 67 70 71 73 75 77 79 81 83 84 86 87 89 90 91 93 96 97 
2070	52	:	1 3 4 5 11 13 14 16 18 21 22 26 27 29 30 32 35 38 41 42 43 45 50 51 54 56 57 59 60 64 66 68 71 72 73 76 77 78 79 80 81 82 83 84 86 87 88 91 93 95 98 99 
2071	30	:	1 7 8 10 12 14 21 23 30 31 35 37 40 41 42 43 44 47 55 56 57 60 68 76 85 86 88 93 96 99 
2072	20	:	1 2 10 12 17 20 40 43 45 49 51 54 58 69 71 76 87 88 89 96 
2073	29	:	1 5 6 11 15 18 20 25 31 35 49 56 59 63 64 67 68 69 72 78 79 81 84 85 89 95 96 97 100 
2074	17	:	2 8 10 18 23 26 32 34 53 69 73 75 82 84 88 89 95 
2075	51	:	4 7 8 9 10 12 14 15 18 20 21 24 26 28 31 32 35 36 38 39 43 45 49 50 52 53 58 62 63 66 67 68 69 71 72 74 75 76 78 80 83 84 85 86 87 88 89 91 92 96 100 
2076	79	:	1 2 3 4 5 6 7 8 10 12 13 14 15 16 18 19 21 22 23 25 26 27 28 30 31 32 33 34 36 37 40 41 42 43 44 45 46 47 49 50 51 52 53 54 56 57 58 59 60 62 63 64 65 66 67 68 70 71 72 73 74 75 77 78 79 80 81 82 83 84 85 88 89 90 93 95 96 98 100 
2077	77	:	1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 19 20 21 22 23 26 27 28 29 30 31 32 34 35 36 37 39 40 42 44 45 48 51 52 53 55 56 57 58 59 60 61 63 66 67 68 69 71 72 73 74 75 76 77 78 79 80 83 84 85 86 87 88 89 90 91 92 94 95 96 97 
2078	35	:	4 10 11 12 23 25 26 27 31 32 33 35 36 37 38 41 44 47 48 51 52 54 56 60 61 63 66 69 73 76 79 87 92 99 100 
2079	23	:	4 9 14 15 26 28 35 36 39 50 62 63 66 68 69 72 75 76 84 86 88 91 96 
2080	39	:	1 3 4 5 7 8 9 10 12 13 15 19 22 24 26 27 28 30 31 33 34 36 41 44 45 49 52 53 59 60 62 65 68 71 76 79 88 89 93 
2081	53	:	1 2 4 5 8 10 13 15 16 19 21 22 23 24 28 30 32 33 34 36 38 40 42 45 46 50 52 54 56 58 60 61 62 63 64 65 67 69 71 73 75 76 77 80 87 88 90 92 93 94 96 99 100 
2082	26	:	1 5 11 18 20 23 24 28 42 49 51 52 54 59 60 61 62 66 67 73 74 76 79 80 83 97 
2083	20	:	1 14 19 24 36 37 42 45 46 52 54 55 56 67 75 87 89 91 93 96 
2084	36	:	6 8 10 12 13 23 25 30 31 32 34 35 37 40 41 42 43 44 50 53 56 57 60 62 63 68 72 76 78 82 84 86 88 89 93 96 
2085	24	:	3 10 16 21 27 29 30 31 34 36 41 42 45 53 54 59 67 68 73 74 80 88 95 96 
2086	71	:	1 2 3 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 22 24 25 26 27 28 29 30 32 33 35 36 37 39 40 42 43 44 45 49 50 51 52 54 56 57 58 62 63 65 66 68 69 71 72 75 76 81 82 83 84 86 87 88 89 91 92 93 94 95 96 99 100 
2087	18	:	6 11 15 26 36 42 46 48 50 63 64 65 73 77 78 86 95 98 
2088	38	:	1 5 13 14 15 16 18 23 26 29 31 32 37 42 43 51 60 61 62 64 66 68 71 75 76 77 78 80 82 84 86 87 88 89 91 93 97 100 
2089	43	:	2 3 4 6 7 8 10 12 16 22 25 26 27 28 33 34 35 37 39 41 42 46 47 55 60 67 68 69 71 73 74 77 79 80 81 83 84 85 86 91 92 97 99 
2090	54	:	1 3 5 16 17 18 19 21 26 27 29 30 32 33 34 36 37 38 42 43 46 49 51 52 55 56 57 58 60 61 64 65 66 67 68 70 71 72 73 74 76 77 78 80 82 83 85 86 87 88 90 91 93 98 
2091	68	:	1 3 4 5 8 10 11 13 14 17 18 19 20 21 22 23 24 25 26 27 32 33 34 35 36 37 38 39 40 41 43 44 47 48 49 50 51 52 53 54 55 56 57 58 60 61 63 64 65 67 68 69 72 73 74 75 77 79 80 81 82 83 84 87 94 95 99 100 
2092	69	:	2 4 5 6 7 8 9 10 11 12 15 16 17 18 19 20 21 23 28 29 30 31 34 35 36 37 40 41 42 43 44 45 46 49 50 51 52 53 55 56 57 58 59 60 62 63 67 68 71 72 73 74 75 76 77 79 80 82 83 85 86 87 88 89 90 93 94 95 96 
2093	36	:	4 6 11 15 17 20 21 22 26 34 36 37 40 41 42 45 46 48 50 54 55 56 62 63 64 65 73 74 77 78 85 86 89 95 96 98 
2094	69	:	1 3 4 6 9 11 13 14 15 19 20 23 24 25 27 28 30 31 32 33 34 35 36 37 38 41 42 43 45 46 47 49 50 51 52 53 56 57 60 61 62 63 64 67 68 69 71 72 73 74 76 77 78 80 81 82 84 85 87 88 89 91 92 95 96 97 98 99 100 
2095	79	:	1 2 4 5 6 7 8 9 10 12 13 14 16 17 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 38 41 42 43 44 45 46 47 48 49 50 51 52 53 55 56 57 58 59 60 61 62 63 65 66 67 68 72 74 75 76 77 78 79 80 81 82 83 84 85 87 88 90 92 94 96 99 100 
2096	30	:	2 3 5 6 18 19 23 24 26 27 29 30 32 33 41 45 47 49 58 60 68 70 73 80 81 85 91 93 98 99 
2097	66	:	1 3 4 5 7 9 10 11 12 14 15 17 19 20 21 22 26 27 28 30 31 32 34 35 36 39 43 45 46 47 49 50 52 53 54 55 57 58 61 62 63 65 66 68 69 70 72 73 75 76 77 79 81 82 83 84 86 88 89 90 91 95 96 97 99 100 
2098	79	:	1 4 5 6 8 9 10 11 13 14 15 17 20 21 23 25 26 27 28 29 30 32 33 34 35 36 37 39 40 41 42 43 44 45 46 48 49 50 51 52 53 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 82 83 84 85 86 88 89 90 91 93 95 96 97 99 
2099	49	:	4 5 9 10 11 16 18 19 23 25 26 27 31 32 33 35 36 37 38 41 42 43 44 46 47 50 51 53 60 63 67 68 71 76 77 79 80 81 84 85 86 87 88 91 94 95 97 99 100 
2100	49	:	1 3 4 5 8 9 10 11 13 14 16 19 20 21 25 27 29 30 32 35 38 41 43 45 48 50 51 54 56 58 59 61 65 68 69 72 75 76 81 82 83 84 86 88 91 93 95 97 98 
2101	21	:	1 4 5 6 29 31 36 44 45 46 52 59 62 66 71 73 74 78 81 97 99 
2102	21	:	3 21 27 30 33 37 38 42 52 58 60 61 65 70 71 73 76 77 78 86 98 
2103	55	:	3 4 8 9 10 11 12 20 21 23 24 25 26 29 30 31 33 34 35 36 37 38 40 41 42 43 44 45 48 49 51 52 54 56 57 60 61 62 65 66 68 69 73 76 79 83 84 86 89 91 92 93 96 98 99 
2104	81	:	2 3 4 5 6 7 8 9 10 11 12 14 15 16 18 19 20 21 23 24 25 26 27 28 29 31 32 33 35 36 37 38 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 58 59 60 61 62 64 65 66 67 68 69 70 71 73 75 76 77 78 79 83 84 86 87 88 89 90 92 93 94 96 97 99 100 
