line	size		transaction item
2306	58	:	2 4 5 7 8 9 14 16 19 21 25 27 28 30 32 34 35 37 38 39 40 42 43 46 47 48 49 50 54 55 58 59 60 61 62 64 65 66 67 68 70 72 73 74 76 77 81 82 86 87 89 90 91 94 95 96 99 100 
2307	45	:	2 3 4 5 6 9 11 12 16 17 19 20 24 29 30 33 35 36 39 43 45 47 48 50 52 54 55 58 62 63 64 65 67 71 77 78 79 81 82 88 90 93 94 96 98 
2308	35	:	2 5 7 9 12 15 16 17 21 24 27 28 29 31 39 45 47 54 61 64 66 69 70 72 73 74 75 78 84 85 87 89 92 95 100 
2309	16	:	10 13 40 43 47 48 49 51 60 63 65 80 83 91 92 95 
2310	47	:	1 4 6 7 8 10 12 13 14 15 16 23 25 29 30 35 38 39 40 42 49 52 53 56 58 61 63 65 66 67 68 69 73 74 75 76 81 83 85 86 91 92 93 95 96 98 99 
2311	63	:	4 5 6 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 32 36 38 39 40 42 45 46 47 48 49 53 54 58 61 62 63 64 65 66 67 68 69 75 77 78 80 82 83 84 87 88 89 91 94 95 96 97 98 99 100 
2312	84	:	1 2 3 4 5 6 7 8 9 11 12 13 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 37 38 39 40 41 43 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 62 64 66 69 70 71 72 73 74 75 76 77 78 79 82 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99 100 
2313	59	:	4 5 7 9 12 16 17 18 25 26 29 30 31 32 33 35 36 37 39 40 42 43 44 45 46 48 50 51 52 53 54 55 57 59 60 62 63 65 66 67 68 70 71 72 74 75 77 79 80 81 82 84 85 87 88 93 94 95 96 
2314	36	:	4 9 12 13 14 15 16 17 19 20 27 28 29 31 38 39 40 47 48 49 58 65 66 68 69 70 75 77 78 83 85 87 91 95 98 100 
2315	26	:	3 9 12 16 17 20 28 31 47 48 55 62 63 64 65 66 69 70 71 75 78 85 87 93 98 100 
2316	41	:	7 8 9 10 11 12 16 17 20 22 23 27 28 31 41 42 43 47 49 52 54 60 64 65 66 69 70 72 73 75 78 79 81 84 85 86 87 91 95 97 100 
2317	34	:	1 3 6 8 9 12 14 16 19 22 25 28 30 32 34 40 49 56 57 65 69 73 75 80 82 83 84 86 87 94 96 98 99 100 
2318	57	:	1 2 3 4 5 7 8 10 11 12 13 16 18 22 25 26 27 29 30 31 32 35 37 38 39 42 43 44 46 47 48 49 50 52 53 54 55 58 59 60 61 64 65 67 68 69 70 76 79 82 85 89 90 93 94 96 100 
2319	80	:	2 3 4 5 6 8 9 12 13 14 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 48 49 50 52 53 54 56 57 58 59 60 61 64 65 66 67 68 69 70 72 73 76 77 78 81 82 83 84 85 86 88 89 90 91 93 94 96 97 98 99 100 
2320	36	:	1 2 5 6 8 10 13 14 16 19 20 22 23 29 32 39 43 45 52 57 60 67 69 71 72 73 75 76 79 80 85 87 88 94 96 98 
2321	81	:	1 2 3 4 5 6 7 8 9 10 11 13 16 17 18 19 21 22 24 26 27 28 29 31 32 33 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 57 59 60 61 63 64 65 66 67 68 69 71 72 75 76 77 79 80 81 82 83 84 85 87 88 89 91 92 93 94 95 96 97 98 99 
2322	40	:	1 2 4 5 6 9 16 19 20 23 24 28 29 30 34 35 36 39 40 42 43 45 50 61 62 64 67 69 76 77 81 85 87 90 91 94 96 98 99 100 
2323	39	:	1 2 4 11 12 14 17 18 20 23 24 25 27 37 39 40 44 45 46 47 53 59 61 62 63 67 68 71 78 80 82 83 84 88 90 91 93 99 100 
2324	34	:	2 6 13 17 21 23 24 25 31 32 37 38 40 43 44 45 48 51 53 54 60 65 66 71 76 78 85 87 88 91 92 93 96 99 
2325	28	:	2 8 9 10 12 13 16 17 19 28 29 31 47 52 60 66 69 70 71 72 75 76 78 79 85 87 88 100 
2326	17	:	18 23 24 26 29 39 45 46 58 66 68 69 84 89 91 94 97 
2327	50	:	2 4 8 10 13 16 18 19 21 26 29 32 34 35 37 40 44 46 47 48 50 52 53 54 55 57 59 60 61 62 63 64 65 66 70 71 72 73 76 79 80 81 86 88 89 93 95 96 98 100 
2328	9	:	26 28 38 44 56 78 83 95 99 
2329	36	:	1 2 4 5 11 12 15 17 19 20 21 27 29 37 45 48 49 50 52 54 58 60 61 63 70 72 73 74 75 76 77 82 87 92 95 100 
2330	29	:	2 9 12 22 26 30 31 37 39 41 42 44 46 48 50 53 56 59 66 68 74 76 80 82 84 85 87 88 92 
2331	59	:	1 8 9 10 11 12 13 14 16 21 22 26 29 30 31 32 34 37 38 40 41 44 45 46 49 50 51 53 56 57 60 61 62 63 64 65 67 68 69 70 71 72 73 75 77 80 81 83 84 85 86 87 89 91 95 96 97 98 100 
2332	37	:	1 2 4 10 13 18 19 20 24 28 30 39 40 43 47 48 49 51 52 54 59 60 61 63 65 69 76 77 80 83 88 91 92 95 98 99 100 
2333	16	:	1 2 3 7 13 18 27 31 45 51 60 75 82 86 88 90 
2334	64	:	1 2 4 6 8 9 11 12 13 14 17 18 19 20 21 23 24 28 29 30 31 32 33 37 39 40 42 43 44 45 46 50 52 53 54 56 59 60 61 63 65 66 68 69 71 72 74 75 76 77 79 80 82 83 84 85 86 87 88 92 93 98 99 100 
2335	69	:	1 2 3 6 8 9 10 11 12 13 15 16 17 18 19 21 25 27 28 29 30 31 34 37 39 40 41 42 43 44 46 47 49 50 52 53 54 56 57 58 60 61 63 65 66 68 69 70 71 72 73 75 76 78 79 82 83 84 85 86 87 88 90 94 95 96 97 99 100 
2336	46	:	2 4 5 6 8 9 10 11 13 15 16 17 23 24 29 30 31 33 35 36 40 41 43 46 50 52 53 57 59 61 63 64 71 72 76 77 79 80 81 82 87 90 92 94 95 98 
2337	12	:	1 2 7 11 13 25 30 48 50 53 61 89 
2338	13	:	4 12 17 19 20 27 29 48 49 77 87 95 100 
2339	11	:	7 15 24 27 39 61 64 84 85 89 95 
2340	49	:	2 8 9 10 12 13 14 16 17 19 28 29 31 34 37 39 40 41 42 45 47 52 59 60 61 62 66 67 69 70 71 72 75 76 77 78 79 82 83 85 86 87 88 91 94 95 96 99 100 
2341	61	:	1 2 3 4 5 7 9 12 13 14 15 16 17 18 19 21 22 25 27 28 29 30 31 34 37 40 43 45 48 49 50 51 54 55 56 57 58 59 60 62 65 66 67 69 70 72 73 74 75 78 80 81 82 85 86 88 90 91 92 99 100 
2342	79	:	1 2 3 4 6 7 8 9 10 11 12 13 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 43 44 45 46 47 48 49 50 52 53 54 56 57 58 59 60 61 62 63 65 66 69 70 72 74 75 76 77 78 80 82 84 85 86 87 88 89 92 93 95 97 98 99 100 
2343	53	:	3 5 6 9 12 16 17 18 19 20 21 23 24 25 26 28 29 30 31 34 36 39 40 41 45 46 47 49 56 57 58 65 66 67 68 69 70 73 75 78 82 84 85 87 89 91 92 93 94 96 97 99 100 
2344	57	:	1 2 5 7 8 10 13 15 16 21 24 25 27 29 30 35 36 39 40 42 43 45 47 48 49 50 51 54 55 57 58 60 61 63 64 65 66 68 69 70 72 73 74 75 80 82 83 84 85 86 87 89 90 91 92 95 96 
2345	28	:	2 6 24 30 44 46 47 48 49 55 56 57 59 61 62 66 67 78 80 82 84 88 91 93 96 97 98 100 
2346	65	:	1 2 3 4 9 11 12 13 14 15 16 18 19 25 27 28 29 30 31 34 35 36 37 38 39 40 42 43 44 46 48 49 50 53 54 56 57 58 59 60 61 62 64 65 66 67 68 70 74 76 77 78 80 82 84 85 87 88 90 91 94 96 98 99 100 
2347	33	:	1 4 8 15 16 17 22 25 27 28 29 31 43 49 50 52 59 60 62 64 66 69 73 75 78 79 81 82 84 85 86 90 97 
2348	17	:	2 6 10 13 17 19 26 36 46 52 59 60 76 78 84 92 100 
2349	59	:	1 4 5 6 7 8 9 10 13 16 17 19 21 22 24 28 29 30 33 34 37 39 40 41 42 43 44 45 49 52 53 54 61 62 63 65 66 67 68 71 74 76 77 79 81 82 83 84 85 87 88 89 91 92 94 96 97 99 100 
2350	22	:	1 5 6 14 20 23 29 39 43 45 56 63 67 68 69 75 83 85 86 92 93 98 
2351	63	:	2 4 5 8 9 10 11 13 14 15 16 21 22 24 27 28 30 32 37 38 39 40 41 42 43 44 45 46 48 49 51 52 53 54 58 59 60 61 63 65 66 67 68 70 73 74 75 76 77 81 82 83 85 86 88 89 90 91 94 95 96 97 98 
2352	22	:	1 5 13 14 15 16 26 35 40 46 48 49 58 66 74 78 82 84 87 88 90 91 
2353	13	:	19 24 28 30 52 54 60 69 76 77 88 98 100 
2354	16	:	21 29 32 34 37 44 57 61 64 65 73 81 86 96 98 100 
2355	50	:	1 2 3 5 6 7 8 10 11 13 16 20 21 22 24 25 26 30 31 33 36 38 39 40 41 48 50 53 56 57 61 62 66 67 69 73 74 75 76 80 83 84 86 87 88 89 92 93 96 97 
2356	72	:	1 2 3 5 6 7 9 11 12 13 14 15 16 18 19 20 21 23 24 25 27 28 30 32 33 34 35 36 37 38 40 41 42 46 48 49 50 51 52 53 56 57 58 60 61 62 63 65 67 68 69 70 73 75 76 77 78 82 83 84 87 89 90 91 92 93 94 95 96 97 99 100 
2357	73	:	1 2 3 4 5 6 7 9 10 11 12 13 17 20 21 25 26 29 30 31 32 33 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 59 60 61 63 65 66 67 68 71 73 74 77 78 79 80 81 82 83 84 85 87 88 89 90 91 92 93 94 95 96 97 100 
2358	81	:	1 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 26 28 29 30 31 32 33 37 38 39 40 41 42 43 44 45 46 48 50 52 54 55 56 57 58 59 60 61 62 63 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 84 85 86 88 89 92 93 94 95 96 97 98 100 
2359	46	:	4 7 8 9 12 13 14 15 16 22 23 24 27 28 39 44 46 48 49 51 56 58 60 61 63 64 67 68 69 70 74 75 77 80 82 83 84 85 86 88 89 92 93 95 97 98 
2360	79	:	1 2 3 4 5 8 9 11 12 14 15 16 17 18 21 22 23 24 26 27 29 32 33 35 36 37 38 39 40 42 43 45 46 47 48 49 50 52 54 55 56 58 59 60 61 63 64 65 66 67 68 69 71 72 73 74 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 100 
2361	43	:	2 3 4 12 14 17 19 20 23 24 25 27 29 30 32 34 39 40 42 43 44 47 48 49 50 54 55 57 58 60 61 64 68 69 70 73 75 77 83 87 90 95 100 
2362	25	:	2 5 10 11 16 17 21 26 29 31 33 38 40 41 45 54 61 69 72 73 74 78 84 92 97 
2363	57	:	3 7 9 11 12 13 14 16 17 18 20 23 24 26 27 28 29 31 32 37 38 39 40 41 42 45 46 47 48 50 53 57 58 60 61 62 65 66 68 69 70 72 75 77 78 84 85 87 88 89 90 91 94 95 96 97 100 
2364	15	:	4 9 22 24 37 42 45 49 61 66 67 82 83 85 89 
2365	49	:	2 4 9 11 12 13 16 19 22 23 24 25 27 28 31 34 37 38 40 42 43 45 48 49 51 53 58 60 61 62 65 66 67 71 76 77 78 82 83 85 87 88 89 91 92 94 96 99 100 
2366	17	:	7 10 11 12 16 17 20 23 41 42 43 54 60 65 72 91 95 
2367	13	:	1 8 9 14 32 49 50 53 60 65 75 83 84 
2368	32	:	1 8 18 24 26 32 40 46 47 48 50 53 61 62 63 66 67 69 70 72 73 78 80 82 83 84 86 88 93 95 96 100 
2369	77	:	1 2 4 5 7 9 10 11 12 13 14 15 17 18 21 24 25 26 27 28 29 30 31 32 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 53 54 55 57 58 59 60 61 62 63 64 65 66 67 68 70 71 72 73 74 76 77 80 82 83 84 85 88 89 90 91 92 93 95 96 98 100 
2370	13	:	15 18 25 44 59 64 66 71 72 73 76 82 93 
2371	37	:	4 13 14 15 18 19 23 24 26 28 29 30 38 39 40 45 46 52 54 58 60 65 66 68 69 76 77 83 84 88 89 91 94 95 97 98 100 
2372	63	:	1 3 4 8 11 13 14 16 19 21 22 23 24 26 27 28 30 32 38 39 41 42 44 46 49 51 52 53 54 56 58 60 61 63 65 67 68 69 70 71 72 73 74 75 76 77 78 80 82 83 84 85 86 87 88 89 90 95 96 97 98 99 100 
2373	54	:	1 2 4 12 14 15 17 19 20 23 24 25 27 28 29 30 31 35 37 38 43 46 47 48 49 51 52 53 54 58 60 61 62 66 67 69 71 76 77 78 80 82 84 85 87 88 90 91 92 95 96 98 99 100 
2374	37	:	2 6 10 11 13 17 19 24 25 26 28 30 36 37 39 44 46 52 53 54 59 60 63 67 68 69 71 76 77 78 84 88 90 91 92 98 100 
2375	76	:	2 4 5 6 8 10 11 12 13 16 17 19 20 21 22 23 24 25 26 29 30 31 32 33 35 36 37 38 39 41 43 44 45 47 48 49 51 52 53 54 55 56 57 59 62 63 65 66 67 68 70 71 74 75 76 77 79 80 81 82 83 84 85 86 87 88 89 90 91 93 94 95 96 97 98 100 
2376	15	:	9 12 16 17 28 31 47 66 69 70 75 78 85 87 100 
2377	66	:	1 2 4 6 8 11 13 14 15 16 17 18 19 20 22 23 24 25 27 28 31 35 37 38 39 43 44 46 48 49 50 51 52 53 58 59 60 61 62 63 64 66 70 71 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 91 92 95 96 97 99 
2378	68	:	1 2 3 6 7 9 10 12 14 15 16 18 19 22 23 24 25 26 27 28 29 30 31 32 34 35 37 38 39 40 43 48 49 50 51 53 56 57 58 60 61 62 63 64 65 66 70 71 72 73 75 78 80 82 84 85 87 89 90 91 92 93 94 95 96 98 99 100 
2379	34	:	1 4 15 16 17 18 22 25 26 28 29 31 32 40 43 48 49 50 53 59 60 62 63 66 69 70 72 78 80 82 85 90 93 95 
2380	41	:	2 7 15 18 23 24 25 26 27 31 32 37 38 39 40 43 48 50 51 53 60 61 62 63 64 66 70 71 72 78 80 84 85 87 89 91 92 93 95 96 99 
2381	72	:	1 2 3 5 6 7 9 10 11 12 13 15 16 17 18 21 24 25 26 27 30 31 32 33 35 37 38 39 40 41 42 43 44 45 46 47 49 50 52 53 54 57 58 59 61 62 63 64 65 67 68 69 71 72 73 74 76 77 78 80 82 84 87 88 90 91 93 94 95 97 99 100 
2382	55	:	2 6 7 8 11 12 13 15 16 21 22 23 24 25 27 29 30 31 34 37 38 39 42 43 45 48 50 51 53 57 58 60 61 62 63 64 65 66 67 70 71 72 78 82 84 85 87 88 89 91 92 95 96 99 100 
2383	15	:	18 26 32 40 48 50 53 62 63 66 70 72 80 93 95 
2384	62	:	2 4 5 6 7 9 11 12 13 14 17 18 20 21 22 23 24 25 26 27 28 31 32 37 39 40 41 42 43 44 45 46 48 49 50 53 54 55 57 59 60 61 62 63 65 66 67 72 76 81 82 83 85 88 89 91 92 93 95 96 99 100 
2385	52	:	4 6 7 8 13 14 16 18 19 20 22 23 24 26 28 29 31 35 37 39 41 44 45 46 48 49 51 57 58 60 61 62 63 65 66 68 69 72 74 75 77 82 84 85 88 89 91 94 95 96 97 100 
2386	53	:	1 2 4 6 9 11 13 14 16 18 19 20 23 24 26 27 31 32 35 37 38 39 40 41 42 48 49 50 53 59 61 62 63 64 66 68 69 70 72 73 74 75 80 82 83 84 85 89 90 93 94 95 99 
2387	31	:	2 5 8 14 16 21 23 24 25 31 32 37 38 43 48 51 53 59 60 66 71 73 78 81 85 86 87 91 92 96 99 
2388	12	:	28 31 32 43 44 50 55 57 61 72 84 96 
2389	53	:	1 2 4 5 6 7 10 12 13 14 16 17 18 21 23 24 25 26 29 30 32 35 36 37 38 39 40 43 44 45 50 52 53 54 58 61 64 65 68 69 70 73 75 76 81 83 88 90 93 94 98 99 100 
2390	25	:	3 8 9 12 19 21 25 28 30 34 39 40 41 44 49 53 56 57 65 82 84 87 97 99 100 
2391	58	:	1 2 4 5 6 7 9 10 11 12 13 15 16 17 24 27 29 30 31 33 37 39 41 42 43 44 45 46 49 50 52 53 54 59 61 63 64 65 66 67 68 71 74 76 77 79 80 81 82 84 85 88 89 92 94 95 96 99 
2392	48	:	1 7 8 11 12 13 15 16 18 24 26 27 28 31 32 38 39 40 42 43 44 48 50 53 55 57 58 61 62 63 64 65 66 69 70 72 73 80 83 84 85 86 88 89 93 95 96 100 
2393	43	:	1 2 4 6 8 9 12 16 21 22 23 24 35 36 37 42 44 45 46 47 49 54 55 59 61 62 64 66 67 69 73 78 80 82 83 84 85 86 88 89 93 96 100 
2394	79	:	1 2 3 4 5 7 8 9 10 11 12 14 16 17 18 20 21 22 23 25 26 27 28 30 31 32 34 35 37 38 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 72 74 75 76 77 78 80 83 85 87 88 89 90 93 95 96 97 99 100 
2395	14	:	3 8 22 26 31 32 43 49 65 67 70 79 82 85 
2396	27	:	2 4 5 8 13 16 21 22 28 29 44 45 46 49 51 54 63 72 73 74 75 77 82 85 88 92 97 
2397	60	:	1 2 3 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 23 24 25 27 29 30 36 37 39 40 41 45 46 48 50 52 53 54 57 60 61 62 64 65 67 71 72 73 74 76 79 83 84 85 88 89 92 93 95 96 97 100 
2398	77	:	1 2 4 5 6 7 8 9 10 11 13 16 17 19 21 22 24 25 27 28 29 30 31 32 33 34 35 37 38 39 40 41 42 43 44 45 48 49 50 52 53 54 55 56 57 59 60 61 62 64 65 66 67 69 71 72 73 74 76 77 79 82 83 84 85 87 88 89 91 92 93 94 96 97 98 99 100 
2399	17	:	9 19 28 34 40 42 61 62 67 76 77 87 91 94 96 99 100 
2400	28	:	1 6 7 10 13 14 16 23 24 30 32 42 49 52 61 63 67 68 69 70 73 74 75 76 83 90 92 99 
2401	42	:	2 9 11 13 14 16 23 25 27 32 35 37 38 39 41 42 44 49 50 53 56 63 64 67 68 69 71 73 74 75 82 83 85 86 90 91 92 93 94 98 99 100 
2402	15	:	4 9 22 24 37 42 45 49 61 66 67 82 83 85 89 
2403	11	:	17 29 37 40 47 52 59 69 71 91 95 
2404	60	:	1 2 4 5 6 8 9 10 12 13 14 15 17 18 19 20 23 27 29 30 31 35 36 37 39 42 43 44 45 46 48 49 50 52 58 59 60 64 66 67 68 69 71 72 74 76 77 78 79 80 82 84 85 87 88 90 91 95 98 100 
2405	15	:	4 9 22 24 37 42 45 49 61 66 67 82 83 85 89 
2406	57	:	1 2 3 5 6 8 9 11 15 17 22 23 24 26 29 30 31 32 33 34 37 38 40 41 43 44 46 48 49 50 52 55 56 57 59 61 65 66 71 72 76 77 78 79 80 82 87 88 90 91 92 93 95 96 97 98 100 
2407	71	:	1 2 4 5 6 7 10 11 13 17 19 20 21 25 26 27 28 29 30 31 32 33 35 36 37 39 40 41 42 43 44 45 47 48 50 51 52 53 54 55 58 59 60 61 63 65 67 68 70 71 72 73 74 75 76 77 79 80 81 82 83 84 88 89 90 91 92 94 96 97 98 
2408	12	:	24 46 47 61 62 67 78 80 82 84 88 100 
2409	43	:	2 10 11 12 13 14 16 18 23 24 26 27 32 38 40 41 42 48 50 52 53 58 61 62 63 65 66 68 69 70 72 73 75 76 80 83 85 88 90 93 94 95 100 
2410	47	:	7 9 10 11 12 13 14 16 18 20 21 24 26 29 30 31 32 37 39 40 41 42 44 46 48 50 57 59 60 61 62 65 66 68 69 72 74 80 82 84 85 89 94 95 96 97 100 
2411	28	:	12 13 15 21 22 29 30 34 38 40 45 48 51 59 60 62 67 68 70 72 74 82 85 89 90 91 95 100 
2412	48	:	2 4 8 10 11 12 13 16 17 18 19 20 21 26 27 29 31 35 36 38 40 41 42 48 49 52 53 58 60 61 64 65 66 68 69 71 72 76 77 79 82 85 87 88 95 97 98 100 
2413	36	:	1 2 6 10 13 17 19 26 27 30 34 36 37 39 42 43 46 49 50 51 52 53 54 58 59 60 63 67 68 70 76 78 84 90 92 100 
2414	66	:	1 2 3 4 6 8 9 10 11 12 13 14 16 19 22 23 24 25 26 28 29 30 32 34 39 40 41 42 44 46 47 49 51 52 53 54 56 57 60 61 62 63 65 67 68 69 74 75 76 77 78 80 82 83 84 85 86 87 88 92 93 94 97 98 99 100 
2415	73	:	1 2 3 5 6 7 8 9 10 11 12 13 14 16 17 19 21 24 25 26 28 30 31 32 34 35 37 38 39 40 42 43 44 46 48 49 50 52 53 55 57 59 61 62 63 65 66 67 68 72 73 74 76 77 78 80 81 82 84 85 86 87 88 89 90 91 92 94 95 96 97 99 100 
2416	63	:	1 2 6 7 8 9 11 12 13 14 16 17 19 20 22 23 24 25 27 28 29 30 31 32 34 36 40 42 47 48 50 53 56 61 62 63 65 66 67 68 69 70 73 75 76 77 78 83 84 85 86 87 88 89 90 91 92 93 94 96 98 99 100 
2417	78	:	1 2 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 27 28 29 31 32 35 37 38 39 40 41 42 43 44 45 47 48 49 50 51 53 54 58 59 60 61 63 64 65 66 67 69 70 71 72 73 74 75 76 77 78 80 82 83 85 87 88 90 91 92 93 94 95 96 99 100 
2418	26	:	2 18 23 24 26 27 29 30 39 42 43 45 46 54 58 60 66 68 69 70 84 89 90 91 94 97 
2419	49	:	1 9 10 11 12 15 16 19 24 29 30 31 32 34 37 39 40 42 44 46 47 48 50 52 58 59 60 61 62 63 66 67 68 70 72 74 75 76 78 80 82 84 85 88 89 90 94 95 100 
2420	22	:	3 9 12 17 20 29 31 33 38 47 48 55 62 63 64 65 71 72 78 84 93 98 
2421	24	:	2 7 13 19 24 28 30 35 38 44 51 52 54 58 60 66 67 69 72 76 77 88 98 100 
2422	12	:	14 23 24 32 61 68 69 70 73 75 83 90 
2423	58	:	1 3 5 6 8 9 11 12 14 18 19 20 21 25 28 30 31 32 34 36 37 39 40 41 42 44 45 46 47 49 50 53 56 57 59 60 61 65 66 67 68 73 74 75 77 80 82 83 84 85 87 92 93 96 97 98 99 100 
2424	34	:	1 4 5 11 15 17 19 29 33 37 39 43 45 50 52 54 58 60 61 63 65 67 70 71 75 76 77 79 81 82 88 94 95 96 
2425	75	:	1 2 3 4 6 7 8 9 12 13 14 15 16 17 19 21 22 23 24 25 27 28 29 30 31 32 33 35 36 37 38 39 42 43 45 47 48 49 50 51 52 53 55 56 58 59 60 61 62 64 65 66 67 69 70 73 75 76 77 78 79 80 81 82 83 84 85 86 87 89 90 91 95 97 100 
2426	72	:	1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 22 24 25 26 27 28 29 30 31 32 35 36 37 39 40 42 43 44 45 46 47 48 49 50 51 52 53 58 59 60 61 63 64 65 66 67 69 70 71 74 75 77 79 80 81 82 83 84 85 88 89 90 91 95 97 98 
2427	64	:	2 3 4 7 9 12 13 14 15 16 17 18 19 20 22 24 26 28 30 32 33 37 38 39 40 41 42 46 48 50 52 53 54 56 57 58 60 61 62 65 66 67 68 69 72 74 76 77 78 80 83 84 85 87 88 89 90 91 92 95 96 97 98 100 
2428	79	:	1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 29 30 31 32 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 52 53 54 58 59 60 61 62 64 65 66 67 68 69 70 72 73 74 76 77 78 82 83 84 85 87 88 89 90 91 92 95 96 98 100 
2429	62	:	1 2 3 4 6 7 9 10 13 17 18 19 20 22 26 27 31 32 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 56 59 60 63 65 68 74 75 76 77 78 80 82 83 84 86 87 88 90 91 92 95 96 97 98 100 
2430	67	:	1 2 4 6 8 9 10 13 14 17 18 19 20 24 27 28 30 31 32 34 35 37 38 39 40 42 43 44 46 47 48 49 50 51 53 59 60 61 62 63 64 65 66 67 68 69 72 73 74 76 77 80 83 84 85 86 87 88 89 91 92 94 95 96 98 99 100 
2431	53	:	1 3 6 7 8 10 13 16 17 21 22 27 28 30 34 37 40 42 43 47 48 49 50 51 52 53 55 60 61 63 64 65 67 68 69 73 74 75 76 79 80 81 83 84 86 87 88 91 92 95 96 97 99 
2432	26	:	1 9 14 15 19 28 34 35 40 42 48 58 61 62 67 76 77 78 82 87 90 91 94 96 99 100 
2433	71	:	1 2 3 4 5 8 9 10 11 12 16 18 19 20 21 23 24 26 27 28 29 32 34 39 40 41 42 44 45 46 47 48 49 50 51 53 54 56 58 59 60 61 62 63 65 66 67 68 70 71 72 73 74 76 77 78 80 82 84 87 88 89 91 92 93 94 95 96 97 99 100 
2434	15	:	4 13 14 15 38 39 40 58 65 66 68 83 91 95 98 
2435	27	:	1 4 5 8 17 29 33 39 43 45 52 54 65 67 69 71 73 77 79 81 82 83 84 86 88 94 96 
2436	42	:	1 3 4 6 11 13 15 17 19 21 24 26 29 32 37 40 42 43 44 45 49 50 52 53 54 58 60 61 62 63 65 70 74 75 76 82 87 88 93 95 98 99 
2437	37	:	3 4 8 9 16 17 24 26 32 35 37 38 40 46 47 50 54 55 59 61 62 64 65 67 77 78 80 82 84 87 88 89 90 95 96 97 100 
2438	30	:	4 9 18 19 28 29 34 35 36 40 42 48 49 61 62 64 67 68 76 77 82 85 87 88 91 94 96 98 99 100 
2439	35	:	1 3 4 6 10 11 12 16 17 19 20 21 26 27 29 31 40 41 42 48 49 52 54 61 62 65 69 74 77 87 88 95 97 98 100 
2440	47	:	1 2 4 7 11 12 15 17 19 20 24 25 27 28 29 30 37 39 48 49 50 52 54 55 58 59 60 61 63 64 65 69 70 75 76 77 81 82 84 85 87 88 89 91 95 98 100 
2441	67	:	1 3 6 9 10 11 12 13 14 15 16 17 19 21 24 25 28 29 30 31 32 34 35 37 39 40 43 44 45 46 48 49 50 51 52 53 54 55 56 57 58 60 61 63 64 65 69 70 73 75 76 77 78 81 82 86 87 88 90 91 93 94 95 96 98 99 100 
2442	16	:	12 13 21 22 29 30 38 45 51 62 67 70 85 91 95 100 
2443	68	:	1 2 4 5 9 11 13 14 15 17 18 19 23 24 25 26 28 29 31 32 33 34 37 38 39 40 42 43 45 48 50 51 52 53 54 58 60 61 62 63 65 66 67 68 70 71 72 75 76 77 78 79 80 81 82 83 85 87 88 91 92 93 94 95 96 98 99 100 
2444	74	:	1 2 3 6 7 8 9 10 11 12 13 14 15 17 19 21 22 23 25 27 28 29 30 31 32 33 34 37 38 39 40 41 43 44 45 46 48 49 50 52 53 55 56 57 61 63 64 65 68 69 71 72 73 74 75 76 78 79 80 81 82 83 84 86 87 88 89 93 94 96 97 98 99 100 
2445	37	:	4 5 11 13 17 21 25 26 29 31 33 37 39 43 44 45 52 53 54 63 65 67 68 71 76 77 79 81 82 83 88 90 91 92 94 96 100 
2446	29	:	2 10 12 16 23 24 25 29 31 32 37 38 39 43 48 51 53 60 66 71 78 85 87 91 92 94 96 99 100 
2447	45	:	1 4 6 9 14 16 19 22 24 27 28 30 32 34 37 42 45 49 50 51 52 53 54 57 60 61 63 66 67 69 73 75 76 77 80 82 83 85 87 88 89 94 96 98 100 
2448	40	:	1 3 4 5 6 9 12 13 14 15 19 20 23 25 28 29 30 34 38 39 40 43 45 49 56 57 58 65 66 67 68 69 82 83 85 91 95 98 99 100 
2449	46	:	1 6 7 13 14 15 16 17 21 24 25 32 34 35 36 40 43 44 45 48 50 51 53 54 55 57 58 59 60 65 66 68 72 74 75 76 78 80 82 87 88 89 90 91 93 99 
